Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
,60.0,RL,88.0,,Pave,,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,,7.0,6.0,1966.0,,,CompShg,,MetalSd,BrkFace,,,TA,CBlock,TA,TA,No,Rec,445.0,Unf,0.0,479.0,924.0,GasA,Ex,Y,SBrkr,1216.0,,0.0,,0.0,0.0,2.0,,4.0,1.0,Gd,8.0,Typ,1.0,,,1966.0,,,,TA,TA,Y,105.0,66.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,WD,,
,,RL,78.0,10335.0,Pave,,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,1Story,5.0,6.0,,1993.0,Gable,CompShg,,,,0.0,TA,TA,CBlock,,TA,,Rec,,Unf,0.0,,1461.0,GasA,Gd,Y,SBrkr,,0.0,0.0,,0.0,0.0,2.0,,3.0,1.0,,,Min1,1.0,,Attchd,,,2.0,440.0,TA,TA,Y,0.0,96.0,180.0,0.0,0.0,0.0,0.0,7.0,,WD,,180000.0
136.0,20.0,RL,,10400.0,Pave,Reg,Lvl,AllPub,,Gtl,NWAmes,Norm,Norm,1Fam,1Story,,6.0,1970.0,,Hip,CompShg,,,BrkFace,,TA,TA,PConc,TA,TA,,Unf,0.0,Unf,0.0,,1304.0,GasA,Gd,Y,SBrkr,,,0.0,,0.0,0.0,2.0,,3.0,1.0,,,Typ,1.0,Gd,,,,2.0,530.0,TA,TA,Y,98.0,,0.0,0.0,0.0,0.0,0.0,,2008.0,WD,Normal,174000.0
,60.0,RL,,,Pave,,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,1999.0,2000.0,Gable,CompShg,,VinylSd,,,,TA,PConc,Gd,TA,Mn,GLQ,,Unf,0.0,336.0,1004.0,GasA,,Y,SBrkr,1004.0,848.0,0.0,1852.0,0.0,0.0,2.0,,3.0,1.0,,7.0,Typ,2.0,TA,Attchd,1999.0,Fin,3.0,660.0,TA,TA,Y,224.0,106.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,230000.0
152.0,,RL,107.0,,Pave,Reg,Lvl,AllPub,,Gtl,NridgHt,Norm,Norm,1Fam,,8.0,5.0,2007.0,2008.0,Hip,CompShg,VinylSd,VinylSd,Stone,,,TA,,,TA,Gd,GLQ,1400.0,Unf,0.0,310.0,1710.0,GasA,,Y,SBrkr,1710.0,0.0,0.0,,,0.0,2.0,0.0,2.0,1.0,,6.0,Typ,1.0,Gd,Attchd,,RFn,3.0,,TA,TA,Y,,,0.0,0.0,0.0,0.0,0.0,,2008.0,New,Partial,372402.0
,,RL,92.0,12003.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,,Norm,Norm,1Fam,2Story,8.0,5.0,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,,,TA,PConc,Ex,TA,No,,0.0,Unf,0.0,,,GasA,Ex,Y,SBrkr,,,0.0,,0.0,0.0,2.0,1.0,4.0,1.0,Ex,8.0,Typ,1.0,Gd,BuiltIn,2009.0,,,680.0,TA,TA,Y,0.0,75.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,New,,269500.0
159.0,60.0,FV,,12552.0,Pave,Reg,Lvl,AllPub,,Gtl,Somerst,Norm,Norm,1Fam,,7.0,,2004.0,,Gable,CompShg,,,None,,,TA,PConc,,TA,No,,,Unf,0.0,,,GasA,Ex,Y,SBrkr,991.0,956.0,0.0,1947.0,0.0,0.0,2.0,,,1.0,,,Typ,1.0,Gd,Attchd,2004.0,RFn,2.0,678.0,TA,TA,Y,,136.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,,,
160.0,60.0,RL,,19378.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,,Norm,Norm,1Fam,2Story,7.0,5.0,2005.0,,Gable,CompShg,VinylSd,VinylSd,BrkFace,,Gd,TA,,,TA,Mn,,,Unf,0.0,,1392.0,GasA,,Y,SBrkr,1392.0,1070.0,0.0,2462.0,,0.0,,,,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,2006.0,,2.0,576.0,TA,TA,Y,239.0,132.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,New,,
162.0,,RL,,13688.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,2Story,9.0,,2003.0,,,CompShg,VinylSd,VinylSd,BrkFace,664.0,Gd,TA,,Ex,TA,Av,,1016.0,Unf,0.0,556.0,,GasA,Ex,Y,SBrkr,,,0.0,2668.0,,0.0,,1.0,3.0,1.0,Ex,10.0,Typ,2.0,Gd,,2003.0,,,,TA,TA,Y,,0.0,0.0,0.0,0.0,0.0,0.0,,2008.0,WD,,412500.0
163.0,,RL,95.0,,Pave,,Lvl,AllPub,Corner,Gtl,,Norm,Norm,1Fam,,7.0,5.0,2005.0,,,CompShg,,VinylSd,BrkFace,226.0,,TA,PConc,,TA,,BLQ,1201.0,Unf,0.0,340.0,1541.0,GasA,,Y,SBrkr,1541.0,0.0,0.0,1541.0,0.0,0.0,2.0,0.0,,1.0,,7.0,Typ,1.0,,,,RFn,2.0,532.0,TA,TA,Y,0.0,,0.0,0.0,0.0,0.0,0.0,,,New,,220000.0
,,RL,86.0,,Pave,,Lvl,AllPub,,Gtl,NridgHt,Norm,Norm,1Fam,,,,,2007.0,,CompShg,,,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1288.0,Unf,0.0,294.0,1582.0,GasA,Ex,Y,SBrkr,1610.0,551.0,0.0,2161.0,1.0,0.0,,1.0,3.0,1.0,,8.0,Typ,1.0,,,,Fin,,,TA,TA,Y,178.0,120.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,New,,
169.0,60.0,RL,,,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,,,2004.0,,CompShg,VinylSd,VinylSd,,,,TA,PConc,Gd,TA,,Unf,,Unf,0.0,840.0,840.0,GasA,,Y,SBrkr,,880.0,0.0,1720.0,,0.0,,,,1.0,,,Typ,1.0,Gd,,2004.0,Fin,2.0,440.0,TA,TA,Y,100.0,,0.0,0.0,0.0,0.0,0.0,5.0,,WD,,183500.0
172.0,20.0,RL,141.0,,Pave,IR1,Lvl,AllPub,Corner,Gtl,,Norm,Norm,1Fam,1Story,6.0,5.0,1960.0,,,CompShg,,Plywood,,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,,Unf,0.0,,,GasA,Fa,Y,SBrkr,1656.0,0.0,0.0,,1.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,,,Fin,,528.0,TA,TA,P,210.0,62.0,0.0,0.0,0.0,0.0,0.0,,,,,
,160.0,RL,44.0,5306.0,Pave,IR1,Lvl,AllPub,,Gtl,,Norm,Norm,TwnhsE,2Story,7.0,7.0,,1987.0,Gable,CompShg,,,None,0.0,,TA,,Gd,TA,No,GLQ,,Unf,0.0,,,GasA,Gd,Y,SBrkr,,703.0,0.0,1767.0,1.0,0.0,,0.0,2.0,1.0,,,Typ,1.0,TA,Attchd,,RFn,,,Gd,TA,Y,441.0,,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,239000.0
,,RL,,10197.0,Pave,,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,6.0,5.0,,1961.0,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,,TA,,,TA,,,288.0,Unf,0.0,,1362.0,GasA,,Y,SBrkr,1362.0,0.0,0.0,1362.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,,Typ,1.0,TA,,1961.0,Unf,2.0,504.0,TA,TA,Y,,20.0,0.0,0.0,0.0,0.0,0.0,,2008.0,COD,Normal,163000.0
,,RL,47.0,12416.0,Pave,IR1,Lvl,AllPub,,Gtl,,Norm,Norm,1Fam,,6.0,,1986.0,1986.0,,CompShg,VinylSd,,,,TA,TA,,Gd,Fa,,,1398.0,LwQ,0.0,0.0,1606.0,GasA,,Y,SBrkr,,0.0,0.0,1651.0,1.0,0.0,2.0,,3.0,1.0,TA,7.0,Min2,1.0,TA,,,Fin,2.0,616.0,TA,TA,Y,192.0,,0.0,0.0,0.0,0.0,0.0,,2008.0,WD,Normal,
,,RL,84.0,12615.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,,Norm,Norm,1Fam,,6.0,,1950.0,,Gable,CompShg,WdShing,Wd Shng,None,0.0,,TA,,TA,Gd,,ALQ,477.0,Unf,0.0,725.0,1202.0,GasA,TA,Y,SBrkr,2158.0,0.0,0.0,,,0.0,,0.0,4.0,1.0,,,Typ,1.0,Gd,Attchd,1950.0,Unf,,576.0,TA,TA,Y,,29.0,39.0,0.0,0.0,0.0,0.0,,2007.0,WD,,
,60.0,RL,97.0,10029.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,,,5.0,1988.0,,Gable,CompShg,Plywood,,BrkFace,268.0,,TA,,,TA,No,,831.0,Unf,0.0,,1151.0,GasA,,Y,SBrkr,,896.0,0.0,,,1.0,2.0,1.0,4.0,1.0,,8.0,Typ,1.0,,Attchd,1988.0,Unf,2.0,,TA,TA,Y,,,0.0,0.0,192.0,0.0,0.0,9.0,,WD,Normal,211000.0
,20.0,RL,,,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,,Norm,Norm,1Fam,1Story,,5.0,2008.0,2009.0,,CompShg,VinylSd,,Stone,748.0,,TA,PConc,Ex,TA,No,,1904.0,Unf,0.0,312.0,2216.0,GasA,Ex,Y,SBrkr,2234.0,,0.0,,1.0,0.0,2.0,0.0,1.0,1.0,Ex,,Typ,1.0,Gd,Attchd,,Fin,3.0,,TA,TA,Y,0.0,60.0,0.0,0.0,0.0,0.0,0.0,7.0,,New,,501837.0
,70.0,RL,54.0,,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7.0,6.0,1920.0,1950.0,Gable,CompShg,,,,0.0,TA,TA,,Fa,TA,No,LwQ,,Unf,0.0,441.0,793.0,GasA,,Y,SBrkr,901.0,901.0,0.0,1802.0,,0.0,,,,1.0,,,Typ,1.0,Gd,Detchd,1920.0,Unf,,216.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,WD,Normal,
,,RM,90.0,22950.0,Pave,IR2,Lvl,AllPub,,Gtl,,Norm,Norm,1Fam,2.5Fin,10.0,9.0,1892.0,,,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1107.0,1107.0,GasA,Ex,Y,SBrkr,1518.0,,572.0,3608.0,0.0,0.0,,1.0,4.0,1.0,,12.0,Typ,1.0,TA,Detchd,1993.0,Unf,,840.0,Ex,TA,Y,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,475000.0
189.0,,RL,,,Pave,,Lvl,AllPub,,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,,,1979.0,1979.0,,CompShg,Plywood,,Stone,275.0,,TA,CBlock,,TA,,GLQ,,Unf,0.0,,1086.0,GasA,,Y,SBrkr,1224.0,0.0,0.0,1224.0,2.0,0.0,0.0,2.0,,2.0,TA,,Typ,2.0,TA,,1979.0,,2.0,528.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,2009.0,,Alloca,153337.0
190.0,120.0,RL,,,Pave,,Lvl,AllPub,,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8.0,5.0,,2002.0,Gable,CompShg,CemntBd,,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,,Unf,0.0,,1593.0,GasA,Ex,Y,SBrkr,,0.0,0.0,1593.0,1.0,0.0,1.0,1.0,0.0,1.0,,,Typ,1.0,Gd,Attchd,2001.0,Fin,,,TA,TA,Y,,120.0,0.0,0.0,224.0,0.0,0.0,8.0,2008.0,,,286000.0
191.0,,RL,70.0,10570.0,Pave,,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,,8.0,,1994.0,,CompShg,,,,0.0,Gd,TA,,,Gd,No,,,Unf,0.0,556.0,853.0,GasA,TA,Y,SBrkr,1549.0,,0.0,2727.0,0.0,0.0,,1.0,3.0,1.0,Gd,10.0,Typ,1.0,,Detchd,,Unf,2.0,440.0,TA,TA,Y,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,,Normal,315000.0
196.0,160.0,RL,24.0,,Pave,,Lvl,AllPub,,Gtl,,Norm,Norm,Twnhs,,6.0,,1976.0,1976.0,Gable,CompShg,,,None,0.0,TA,TA,CBlock,Gd,TA,,ALQ,566.0,Unf,0.0,,855.0,GasA,TA,Y,SBrkr,,,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,,Typ,1.0,,Attchd,1976.0,,2.0,440.0,TA,TA,Y,87.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,
,20.0,RL,79.0,9416.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,,,,,,CompShg,CemntBd,CmentBd,,205.0,Ex,TA,,,TA,No,GLQ,,Unf,0.0,,1726.0,GasA,,Y,SBrkr,1726.0,,0.0,1726.0,,0.0,2.0,,3.0,1.0,Ex,8.0,Typ,1.0,,Attchd,,Fin,3.0,786.0,TA,TA,Y,171.0,138.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,,,
198.0,,RL,,25419.0,Pave,,Lvl,AllPub,,Gtl,,Norm,Norm,1Fam,,,4.0,,1990.0,,CompShg,Stucco,Stucco,None,0.0,,Gd,,,TA,,GLQ,1036.0,Unf,184.0,,1360.0,GasA,,Y,SBrkr,1360.0,,0.0,,1.0,0.0,,0.0,4.0,1.0,Gd,8.0,Typ,1.0,,,1918.0,Unf,,,TA,TA,Y,0.0,,0.0,0.0,0.0,512.0,0.0,3.0,2006.0,WD,Abnorml,235000.0
200.0,20.0,RL,76.0,9591.0,Pave,,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,,8.0,5.0,2004.0,2005.0,Hip,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,,TA,,,1088.0,Unf,0.0,625.0,1713.0,GasA,Ex,Y,SBrkr,,,0.0,1713.0,1.0,0.0,,,3.0,1.0,,,Typ,1.0,,Attchd,2004.0,Fin,,,TA,TA,Y,,26.0,0.0,0.0,0.0,0.0,0.0,,2009.0,,Normal,274900.0
202.0,20.0,RL,75.0,10125.0,Pave,,Lvl,AllPub,Inside,Gtl,,,Norm,1Fam,1Story,6.0,6.0,,1977.0,Gable,CompShg,,Plywood,,0.0,,TA,,TA,TA,No,ALQ,,Unf,279.0,276.0,1196.0,GasA,,Y,SBrkr,1279.0,,0.0,1279.0,0.0,0.0,,0.0,,1.0,TA,,Typ,2.0,,,,,,473.0,TA,TA,Y,238.0,,0.0,0.0,0.0,0.0,0.0,2.0,,WD,,171500.0
,,RL,,13673.0,Pave,IR1,Lvl,AllPub,,Gtl,,Norm,Norm,1Fam,1Story,5.0,5.0,,,,CompShg,,,None,,TA,TA,,,TA,,Unf,0.0,Unf,0.0,1140.0,,GasA,,Y,SBrkr,1696.0,,0.0,1696.0,,0.0,,1.0,,1.0,TA,,Min2,1.0,TA,Attchd,,RFn,,,TA,TA,Y,,,0.0,0.0,0.0,0.0,0.0,3.0,,WD,Normal,143900.0
,,RL,,8640.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,,5.0,2009.0,2009.0,,CompShg,VinylSd,VinylSd,,0.0,TA,TA,,Gd,TA,,GLQ,822.0,Unf,0.0,78.0,,GasA,Ex,Y,SBrkr,932.0,920.0,0.0,,1.0,0.0,,,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,,RFn,2.0,,TA,TA,Y,168.0,,0.0,0.0,0.0,0.0,0.0,,2009.0,New,Partial,252678.0
,20.0,RL,,,Pave,IR1,Lvl,AllPub,,Gtl,,Norm,Norm,1Fam,1Story,5.0,6.0,,,,CompShg,HdBoard,HdBoard,BrkFace,64.0,TA,TA,CBlock,TA,TA,,BLQ,,Unf,0.0,710.0,1070.0,GasA,TA,Y,SBrkr,1236.0,,0.0,1236.0,,1.0,1.0,0.0,,1.0,Gd,,Typ,1.0,Fa,,1957.0,Unf,,447.0,TA,TA,Y,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,,,Normal,
223.0,,RL,85.0,,Pave,Reg,Lvl,AllPub,,Gtl,,RRAn,Norm,1Fam,,,6.0,1975.0,,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,,,550.0,Unf,0.0,163.0,713.0,GasA,,Y,SBrkr,,741.0,0.0,,1.0,0.0,2.0,1.0,,1.0,TA,6.0,Typ,1.0,,Attchd,,,,434.0,TA,TA,Y,209.0,,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,WD,Normal,179900.0
,20.0,RL,103.0,13472.0,Pave,,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,,,2003.0,2003.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,,TA,,,TA,Gd,GLQ,,Unf,0.0,2336.0,,GasA,Ex,Y,SBrkr,,0.0,0.0,,0.0,0.0,,,3.0,1.0,Ex,8.0,Typ,1.0,,Attchd,,Fin,3.0,968.0,TA,TA,Y,248.0,,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,,,386250.0
227.0,,RL,82.0,9950.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,,1995.0,,CompShg,,VinylSd,,290.0,,TA,,,TA,,,565.0,Unf,0.0,,,GasA,Ex,Y,SBrkr,,1306.0,0.0,2520.0,0.0,0.0,,1.0,4.0,1.0,Gd,9.0,Typ,1.0,,Attchd,1995.0,RFn,3.0,,TA,TA,Y,224.0,114.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,,,290000.0
229.0,20.0,RL,70.0,,Pave,Reg,Lvl,AllPub,,Gtl,Sawyer,Feedr,Norm,1Fam,,5.0,,,1967.0,,CompShg,,,None,,,TA,,,TA,No,,,Unf,0.0,70.0,912.0,GasA,TA,Y,SBrkr,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,,1.0,TA,5.0,Typ,1.0,,Detchd,,,,,TA,TA,Y,0.0,,0.0,0.0,0.0,0.0,0.0,,2010.0,,,
,,RL,,,Pave,Reg,Lvl,AllPub,,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,,VinylSd,,16.0,Gd,TA,PConc,Gd,TA,,GLQ,,Unf,0.0,1357.0,1373.0,GasA,,Y,SBrkr,,0.0,0.0,,,0.0,,0.0,2.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,,Fin,2.0,430.0,TA,TA,Y,143.0,,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,,,
,,RL,174.0,15138.0,Pave,,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,,,,1995.0,1996.0,,CompShg,VinylSd,VinylSd,,506.0,Gd,TA,PConc,Gd,TA,No,,689.0,Unf,0.0,,,GasA,,Y,SBrkr,,,0.0,2794.0,1.0,0.0,,1.0,4.0,1.0,,,Typ,1.0,TA,,1995.0,,3.0,810.0,TA,TA,Y,0.0,,202.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,,
233.0,,RL,21.0,,Pave,Reg,Lvl,AllPub,,Gtl,,Norm,Norm,Twnhs,2Story,,,,1972.0,Gable,CompShg,HdBoard,,BrkFace,,,TA,,TA,TA,,,0.0,Unf,0.0,,483.0,GasA,TA,Y,SBrkr,483.0,,0.0,,0.0,0.0,,1.0,,1.0,,5.0,Typ,1.0,,Attchd,1972.0,,1.0,,TA,TA,Y,,,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,,Normal,
240.0,50.0,RL,,8741.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,,,,1945.0,1950.0,Gable,CompShg,,,None,,TA,TA,,TA,Fa,,,94.0,Unf,0.0,,,GasA,TA,Y,SBrkr,798.0,,0.0,,0.0,0.0,1.0,,3.0,1.0,,,Typ,1.0,Gd,,1949.0,,1.0,220.0,TA,TA,Y,0.0,140.0,0.0,0.0,0.0,0.0,0.0,,,,,
244.0,,RL,75.0,10762.0,Pave,Reg,Lvl,AllPub,,Gtl,SawyerW,Norm,Norm,1Fam,2Story,,6.0,1980.0,1980.0,,CompShg,Plywood,,,0.0,TA,TA,CBlock,Gd,TA,,,0.0,Unf,0.0,,,GasA,,Y,SBrkr,626.0,591.0,0.0,,0.0,0.0,,,3.0,1.0,,,Typ,1.0,TA,Attchd,,RFn,,288.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,0.0,,,WD,,120000.0
246.0,20.0,RL,,,Pave,,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,,,,1988.0,1988.0,Gable,CompShg,Wd Sdng,,,102.0,TA,TA,CBlock,Gd,TA,Av,,929.0,Unf,0.0,,,GasA,,Y,SBrkr,,0.0,0.0,1872.0,0.0,1.0,2.0,0.0,,1.0,TA,6.0,Typ,1.0,TA,,1988.0,,,,TA,TA,Y,197.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,,WD,,241500.0
248.0,20.0,RL,,,Pave,Reg,Lvl,AllPub,,Gtl,NAmes,Norm,Norm,1Fam,,6.0,5.0,,1954.0,,CompShg,,,None,0.0,TA,TA,,TA,TA,,Unf,0.0,Unf,0.0,1367.0,,GasA,Ex,Y,SBrkr,1375.0,0.0,0.0,1375.0,0.0,0.0,1.0,,2.0,1.0,TA,,Typ,1.0,,Attchd,1954.0,Unf,2.0,451.0,TA,TA,Y,,30.0,0.0,0.0,0.0,0.0,0.0,,2006.0,WD,,140000.0
252.0,,RM,44.0,4750.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,,8.0,5.0,2006.0,2007.0,Hip,CompShg,VinylSd,,Stone,481.0,,TA,PConc,Gd,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,,GasA,,Y,SBrkr,,0.0,0.0,,1.0,0.0,2.0,0.0,2.0,1.0,Gd,,Typ,1.0,,Attchd,2006.0,Fin,2.0,538.0,TA,TA,Y,123.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,WD,Family,235000.0
,60.0,RL,,,Pave,,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,,,,1999.0,Gable,CompShg,,VinylSd,,,Gd,TA,PConc,,TA,No,,0.0,Unf,0.0,975.0,975.0,GasA,Ex,Y,SBrkr,1005.0,,0.0,2291.0,0.0,0.0,,,4.0,1.0,,8.0,Typ,1.0,,BuiltIn,,,2.0,429.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,0.0,,2006.0,WD,Normal,
,,RL,,8814.0,Pave,,Lvl,AllPub,Inside,Gtl,CollgCr,,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,,CompShg,VinylSd,,,180.0,Gd,TA,PConc,Gd,TA,,GLQ,1334.0,Unf,0.0,,,GasA,Ex,Y,SBrkr,1604.0,0.0,0.0,1604.0,,0.0,,,,1.0,,8.0,Typ,1.0,,,,RFn,2.0,,TA,TA,Y,123.0,110.0,0.0,0.0,0.0,0.0,0.0,3.0,,,Abnorml,
259.0,,RL,,,Pave,,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,7.0,,,2001.0,,CompShg,,VinylSd,,,,TA,PConc,Gd,TA,,GLQ,,Unf,0.0,,963.0,GasA,,Y,SBrkr,963.0,829.0,0.0,1792.0,0.0,0.0,,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2001.0,RFn,2.0,564.0,TA,TA,Y,0.0,96.0,0.0,245.0,0.0,0.0,0.0,,,,,231500.0
261.0,,RL,120.0,,Pave,,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,,,5.0,1962.0,1962.0,Gable,CompShg,Wd Sdng,Wd Sdng,,399.0,,TA,CBlock,,TA,Gd,Rec,672.0,ALQ,0.0,0.0,1362.0,GasA,TA,Y,SBrkr,1382.0,,0.0,1382.0,,0.0,1.0,0.0,3.0,1.0,TA,,Typ,1.0,TA,Attchd,,Unf,,884.0,TA,TA,Y,0.0,0.0,252.0,0.0,0.0,0.0,0.0,5.0,2009.0,WD,,
262.0,,RL,69.0,9588.0,Pave,,Lvl,AllPub,,Gtl,CollgCr,Norm,Norm,1Fam,,8.0,5.0,2007.0,,Gable,CompShg,,,Stone,,Gd,TA,,Ex,TA,,Unf,0.0,Unf,0.0,1482.0,1482.0,GasA,,Y,SBrkr,1482.0,,0.0,2574.0,0.0,0.0,2.0,1.0,3.0,1.0,Ex,,Typ,1.0,Gd,BuiltIn,,Fin,3.0,,TA,TA,Y,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,,,Partial,
263.0,80.0,RL,88.0,,Pave,IR1,Lvl,AllPub,,Gtl,,Norm,Norm,1Fam,SLvl,6.0,7.0,1977.0,,,CompShg,,,BrkFace,46.0,,TA,CBlock,Gd,TA,,ALQ,506.0,Unf,0.0,0.0,506.0,GasA,,Y,SBrkr,1212.0,,0.0,,,0.0,1.0,,,1.0,TA,6.0,Typ,1.0,TA,,1978.0,Unf,2.0,,TA,TA,Y,292.0,,0.0,0.0,0.0,0.0,0.0,7.0,,WD,Normal,151000.0
266.0,20.0,RL,,12090.0,Pave,IR1,Lvl,AllPub,,Gtl,,Norm,Norm,1Fam,1Story,6.0,6.0,1981.0,1981.0,Gable,CompShg,MetalSd,MetalSd,,210.0,TA,TA,CBlock,Gd,TA,No,,588.0,LwQ,228.0,,1422.0,GasA,,Y,SBrkr,1422.0,,0.0,,0.0,0.0,2.0,,,1.0,Gd,,Typ,1.0,TA,Attchd,,,,576.0,TA,TA,Y,276.0,,0.0,0.0,0.0,0.0,0.0,,,,Normal,175500.0
267.0,60.0,RL,70.0,,Pave,IR1,Lvl,AllPub,,Gtl,,Norm,Norm,1Fam,2Story,6.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,,,TA,,Gd,TA,,GLQ,,Unf,0.0,88.0,802.0,GasA,Gd,Y,SBrkr,802.0,,0.0,1511.0,1.0,0.0,2.0,,,1.0,,,Typ,1.0,,Attchd,,Fin,2.0,,TA,TA,Y,95.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,,185000.0
