Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
160.0,60.0,,,19378.0,,IR1,,AllPub,Corner,,,Norm,Norm,,2Story,7.0,5.0,2005.0,,Gable,,VinylSd,VinylSd,BrkFace,,Gd,TA,,,TA,Mn,,,,,,1392.0,GasA,,Y,SBrkr,1392.0,1070.0,,2462.0,,,,,,1.0,Gd,9.0,Typ,,Gd,Attchd,2006.0,,2.0,576.0,,TA,,239.0,132.0,0.0,,0.0,,0.0,3.0,2006.0,New,,
162.0,,,,13688.0,,IR1,Lvl,AllPub,Inside,,,,Norm,,2Story,9.0,,2003.0,,,CompShg,VinylSd,VinylSd,BrkFace,664.0,Gd,,,Ex,TA,Av,,1016.0,Unf,,556.0,,GasA,Ex,,,,,0.0,2668.0,,,,1.0,3.0,1.0,Ex,10.0,,2.0,Gd,,2003.0,,,,,TA,Y,,0.0,0.0,0.0,0.0,,0.0,,2008.0,WD,,412500.0
163.0,,RL,95.0,,Pave,,Lvl,AllPub,Corner,,,,,1Fam,,7.0,5.0,2005.0,,,CompShg,,VinylSd,BrkFace,226.0,,,PConc,,TA,,BLQ,1201.0,,0.0,340.0,1541.0,GasA,,Y,,1541.0,0.0,0.0,1541.0,0.0,0.0,2.0,0.0,,1.0,,7.0,Typ,1.0,,,,RFn,2.0,532.0,TA,TA,Y,0.0,,,0.0,0.0,0.0,0.0,,,New,,220000.0
,,RL,86.0,,,,,,,,NridgHt,Norm,,1Fam,,,,,2007.0,,,,,Stone,300.0,Gd,TA,PConc,Ex,,No,GLQ,1288.0,Unf,,294.0,1582.0,GasA,Ex,,SBrkr,1610.0,551.0,0.0,2161.0,1.0,0.0,,1.0,3.0,1.0,,8.0,Typ,,,,,Fin,,,TA,TA,Y,178.0,120.0,,,0.0,0.0,,11.0,2007.0,New,,
169.0,60.0,,,,Pave,IR1,,,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,,,2004.0,,,VinylSd,VinylSd,,,,TA,PConc,Gd,,,Unf,,,,840.0,840.0,,,,SBrkr,,880.0,0.0,1720.0,,,,,,1.0,,,Typ,1.0,Gd,,2004.0,Fin,2.0,440.0,TA,TA,,100.0,,,,,,,5.0,,WD,,183500.0
172.0,20.0,RL,141.0,,,IR1,,AllPub,Corner,Gtl,,Norm,Norm,1Fam,1Story,6.0,5.0,1960.0,,,,,Plywood,,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,,,0.0,,,GasA,Fa,,SBrkr,1656.0,0.0,0.0,,1.0,,1.0,0.0,3.0,1.0,TA,7.0,,,Gd,,,Fin,,528.0,TA,,P,210.0,62.0,0.0,0.0,0.0,0.0,,,,,,
,160.0,,44.0,5306.0,Pave,IR1,,AllPub,,,,,Norm,TwnhsE,2Story,7.0,7.0,,1987.0,Gable,,,,None,0.0,,,,Gd,,No,GLQ,,,,,,GasA,Gd,Y,SBrkr,,703.0,0.0,1767.0,1.0,,,0.0,2.0,1.0,,,,1.0,TA,Attchd,,RFn,,,Gd,TA,Y,441.0,,,0.0,,,,6.0,2006.0,WD,Normal,239000.0
,,RL,,10197.0,Pave,,Lvl,,Inside,,,,Norm,1Fam,,6.0,5.0,,1961.0,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,,TA,,,,,,288.0,,,,1362.0,GasA,,Y,SBrkr,1362.0,0.0,,1362.0,1.0,,1.0,1.0,3.0,1.0,TA,,Typ,,TA,,1961.0,Unf,2.0,504.0,TA,TA,Y,,20.0,0.0,0.0,,,0.0,,2008.0,COD,Normal,163000.0
,,,47.0,12416.0,,IR1,Lvl,,,Gtl,,Norm,Norm,1Fam,,6.0,,1986.0,1986.0,,,VinylSd,,,,TA,,,Gd,Fa,,,1398.0,LwQ,,0.0,1606.0,GasA,,Y,SBrkr,,0.0,,1651.0,1.0,0.0,2.0,,3.0,1.0,TA,7.0,Min2,,TA,,,Fin,2.0,616.0,,TA,Y,192.0,,0.0,,,,0.0,,2008.0,WD,Normal,
,,,84.0,12615.0,,Reg,,AllPub,Corner,Gtl,,,Norm,,,6.0,,1950.0,,Gable,CompShg,WdShing,Wd Shng,None,0.0,,,,TA,Gd,,ALQ,477.0,Unf,0.0,725.0,1202.0,GasA,TA,,,2158.0,0.0,0.0,,,0.0,,0.0,4.0,,,,,1.0,Gd,Attchd,1950.0,Unf,,576.0,TA,TA,Y,,29.0,39.0,0.0,,,0.0,,2007.0,WD,,
,60.0,,97.0,10029.0,,IR1,,,Corner,Gtl,ClearCr,,,1Fam,,,5.0,1988.0,,Gable,CompShg,Plywood,,BrkFace,268.0,,TA,,,TA,No,,831.0,,0.0,,1151.0,,,Y,SBrkr,,896.0,0.0,,,1.0,2.0,1.0,4.0,1.0,,8.0,Typ,1.0,,Attchd,1988.0,Unf,2.0,,TA,TA,Y,,,,0.0,192.0,,,9.0,,WD,Normal,211000.0
,20.0,RL,,,Pave,IR1,,AllPub,CulDSac,Gtl,,,,1Fam,1Story,,5.0,2008.0,2009.0,,CompShg,VinylSd,,Stone,748.0,,TA,PConc,Ex,TA,No,,1904.0,Unf,0.0,312.0,2216.0,GasA,Ex,,SBrkr,2234.0,,,,1.0,0.0,2.0,0.0,1.0,,Ex,,Typ,1.0,Gd,Attchd,,Fin,3.0,,TA,,Y,0.0,60.0,0.0,,0.0,,,7.0,,New,,501837.0
,70.0,RL,54.0,,Pave,Reg,,AllPub,Inside,,Crawfor,Norm,Norm,,2Story,7.0,6.0,1920.0,1950.0,Gable,,,,,0.0,TA,,,Fa,TA,No,LwQ,,Unf,0.0,441.0,793.0,,,Y,SBrkr,901.0,901.0,0.0,1802.0,,0.0,,,,1.0,,,Typ,1.0,Gd,Detchd,1920.0,Unf,,216.0,Fa,,Y,0.0,0.0,,0.0,0.0,0.0,,,,WD,Normal,
,,RM,90.0,22950.0,,IR2,,AllPub,,Gtl,,,Norm,,2.5Fin,10.0,9.0,1892.0,,,,Wd Sdng,Wd Sdng,None,0.0,Gd,,BrkTil,TA,TA,Mn,Unf,0.0,Unf,,1107.0,1107.0,,Ex,Y,,1518.0,,572.0,3608.0,0.0,,,1.0,4.0,1.0,,12.0,Typ,,TA,Detchd,1993.0,Unf,,840.0,Ex,,Y,0.0,,0.0,,,0.0,,6.0,2006.0,WD,Normal,475000.0
189.0,,,,,,,,AllPub,,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,,,1979.0,1979.0,,,Plywood,,Stone,275.0,,TA,CBlock,,,,GLQ,,Unf,0.0,,1086.0,GasA,,Y,SBrkr,1224.0,0.0,,1224.0,2.0,0.0,0.0,2.0,,2.0,TA,,Typ,2.0,TA,,1979.0,,2.0,528.0,,TA,Y,120.0,0.0,0.0,0.0,,,,,2009.0,,Alloca,153337.0
190.0,120.0,,,,Pave,,Lvl,,,,StoneBr,,Norm,,1Story,8.0,5.0,,2002.0,Gable,,CemntBd,,None,0.0,Gd,,PConc,Ex,TA,Av,GLQ,,Unf,0.0,,1593.0,GasA,Ex,Y,SBrkr,,0.0,,1593.0,1.0,0.0,1.0,1.0,0.0,,,,,1.0,Gd,Attchd,2001.0,Fin,,,,TA,Y,,120.0,0.0,,224.0,,0.0,8.0,2008.0,,,286000.0
191.0,,RL,70.0,10570.0,Pave,,Bnk,AllPub,Inside,,Crawfor,,Norm,1Fam,2Story,,8.0,,1994.0,,CompShg,,,,0.0,Gd,,,,Gd,No,,,,,556.0,853.0,GasA,TA,Y,,1549.0,,,2727.0,0.0,,,1.0,3.0,1.0,Gd,10.0,,,,Detchd,,Unf,2.0,440.0,TA,TA,Y,0.0,,,,0.0,,,12.0,2007.0,,Normal,315000.0
196.0,160.0,RL,24.0,,Pave,,Lvl,AllPub,,,,,Norm,Twnhs,,6.0,,1976.0,1976.0,Gable,,,,None,0.0,TA,TA,CBlock,Gd,TA,,ALQ,566.0,,,,855.0,GasA,TA,Y,,,,,1456.0,0.0,,2.0,1.0,3.0,1.0,TA,,,1.0,,Attchd,1976.0,,2.0,440.0,TA,TA,,87.0,0.0,,0.0,,,0.0,7.0,2009.0,WD,Normal,
,20.0,RL,79.0,9416.0,Pave,Reg,,,Inside,Gtl,,,Norm,,,,,,,,,CemntBd,CmentBd,,205.0,Ex,TA,,,,No,GLQ,,,,,1726.0,,,Y,,1726.0,,0.0,1726.0,,,2.0,,3.0,,Ex,8.0,,1.0,,Attchd,,Fin,3.0,786.0,TA,,,171.0,138.0,0.0,0.0,,0.0,0.0,9.0,2007.0,,,
198.0,,RL,,25419.0,Pave,,,AllPub,,,,,,,,,4.0,,1990.0,,CompShg,Stucco,Stucco,None,0.0,,Gd,,,TA,,GLQ,1036.0,,184.0,,1360.0,GasA,,Y,,1360.0,,,,1.0,,,0.0,4.0,1.0,Gd,8.0,Typ,,,,1918.0,Unf,,,,,Y,0.0,,,0.0,,512.0,,3.0,2006.0,WD,Abnorml,235000.0
200.0,20.0,,76.0,9591.0,,,,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,,8.0,5.0,2004.0,2005.0,Hip,,VinylSd,VinylSd,,,Gd,,PConc,,,,,1088.0,,0.0,625.0,1713.0,GasA,Ex,Y,SBrkr,,,0.0,1713.0,1.0,,,,3.0,,,,Typ,,,Attchd,2004.0,Fin,,,,TA,,,26.0,0.0,,,,,,2009.0,,Normal,274900.0
202.0,20.0,,75.0,10125.0,,,Lvl,AllPub,Inside,,,,,1Fam,1Story,6.0,6.0,,1977.0,Gable,,,Plywood,,0.0,,TA,,TA,,No,ALQ,,,279.0,276.0,1196.0,GasA,,,SBrkr,1279.0,,,1279.0,0.0,,,0.0,,1.0,TA,,,2.0,,,,,,473.0,,TA,,238.0,,0.0,,,,0.0,2.0,,WD,,171500.0
,,RL,,13673.0,,IR1,,AllPub,,,,,,1Fam,1Story,5.0,5.0,,,,CompShg,,,None,,TA,,,,TA,,Unf,0.0,Unf,0.0,1140.0,,GasA,,Y,SBrkr,1696.0,,0.0,1696.0,,0.0,,1.0,,1.0,TA,,Min2,1.0,TA,Attchd,,RFn,,,,TA,Y,,,0.0,,0.0,,0.0,3.0,,WD,Normal,143900.0
,,,,8640.0,Pave,Reg,,AllPub,Inside,,Somerst,Norm,Norm,1Fam,2Story,,5.0,2009.0,2009.0,,CompShg,VinylSd,VinylSd,,0.0,TA,,,Gd,,,GLQ,822.0,,0.0,78.0,,,Ex,,SBrkr,932.0,920.0,,,1.0,0.0,,,3.0,1.0,Gd,7.0,Typ,,TA,Attchd,,RFn,2.0,,TA,TA,Y,168.0,,0.0,0.0,0.0,0.0,0.0,,2009.0,New,Partial,252678.0
,20.0,,,,Pave,IR1,Lvl,AllPub,,Gtl,,Norm,Norm,1Fam,1Story,5.0,6.0,,,,CompShg,HdBoard,HdBoard,BrkFace,64.0,TA,,CBlock,TA,TA,,BLQ,,Unf,0.0,710.0,1070.0,GasA,TA,Y,SBrkr,1236.0,,,1236.0,,1.0,1.0,0.0,,,Gd,,,1.0,Fa,,1957.0,Unf,,447.0,TA,TA,Y,0.0,,0.0,0.0,0.0,,0.0,5.0,,,Normal,
223.0,,RL,85.0,,,Reg,Lvl,,,,,RRAn,Norm,,,,6.0,1975.0,,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,,,550.0,Unf,,163.0,713.0,GasA,,,SBrkr,,741.0,,,1.0,0.0,2.0,1.0,,,TA,6.0,Typ,,,Attchd,,,,434.0,TA,TA,Y,209.0,,0.0,,0.0,,0.0,2.0,2006.0,WD,Normal,179900.0
,20.0,,103.0,13472.0,Pave,,Lvl,,Inside,Gtl,,,,,,,,2003.0,2003.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,,TA,,,,Gd,GLQ,,,0.0,2336.0,,,Ex,,SBrkr,,0.0,0.0,,0.0,0.0,,,3.0,1.0,Ex,8.0,Typ,1.0,,Attchd,,Fin,3.0,968.0,TA,,,248.0,,0.0,0.0,,,0.0,6.0,2009.0,,,386250.0
227.0,,RL,82.0,9950.0,Pave,IR1,Lvl,,Inside,,NoRidge,Norm,,1Fam,2Story,7.0,5.0,,1995.0,,CompShg,,VinylSd,,290.0,,,,,,,,565.0,Unf,,,,,Ex,Y,SBrkr,,1306.0,0.0,2520.0,0.0,0.0,,1.0,4.0,,Gd,9.0,Typ,,,Attchd,1995.0,RFn,3.0,,,TA,,224.0,114.0,0.0,0.0,0.0,0.0,,6.0,2007.0,,,290000.0
229.0,20.0,,70.0,,,Reg,Lvl,AllPub,,Gtl,Sawyer,Feedr,,1Fam,,5.0,,,1967.0,,CompShg,,,None,,,TA,,,TA,No,,,Unf,,70.0,912.0,,TA,Y,,912.0,0.0,,912.0,0.0,,1.0,0.0,,1.0,TA,5.0,Typ,1.0,,Detchd,,,,,,,Y,0.0,,,0.0,,,0.0,,2010.0,,,
,,,,,,Reg,Lvl,,,Gtl,Blmngtn,Norm,,TwnhsE,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,,VinylSd,,16.0,Gd,,PConc,Gd,TA,,GLQ,,Unf,0.0,1357.0,1373.0,GasA,,Y,SBrkr,,0.0,,,,0.0,,0.0,2.0,,Gd,7.0,Typ,,TA,Attchd,,Fin,2.0,430.0,,TA,Y,143.0,,0.0,,,0.0,0.0,5.0,2009.0,,,
,,RL,174.0,15138.0,,,Lvl,AllPub,Inside,Gtl,NoRidge,,Norm,1Fam,,,,1995.0,1996.0,,,VinylSd,VinylSd,,506.0,Gd,TA,PConc,Gd,,No,,689.0,Unf,,,,GasA,,,,,,,2794.0,1.0,,,1.0,4.0,,,,Typ,1.0,TA,,1995.0,,3.0,810.0,TA,,,0.0,,202.0,,0.0,0.0,,7.0,2009.0,WD,,
233.0,,,21.0,,,Reg,,AllPub,,,,,,Twnhs,2Story,,,,1972.0,Gable,CompShg,HdBoard,,BrkFace,,,TA,,TA,,,,0.0,Unf,,,483.0,GasA,TA,,SBrkr,483.0,,0.0,,0.0,,,1.0,,1.0,,5.0,Typ,1.0,,Attchd,1972.0,,1.0,,,TA,Y,,,0.0,0.0,,0.0,0.0,6.0,2006.0,,Normal,
240.0,50.0,RL,,8741.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,,Norm,,,,,1945.0,1950.0,Gable,CompShg,,,None,,TA,,,TA,Fa,,,94.0,,0.0,,,GasA,TA,Y,,798.0,,0.0,,0.0,,1.0,,3.0,1.0,,,Typ,,Gd,,1949.0,,1.0,220.0,TA,,Y,0.0,140.0,0.0,0.0,0.0,,0.0,,,,,
244.0,,,75.0,10762.0,Pave,Reg,,AllPub,,,SawyerW,Norm,Norm,,2Story,,6.0,1980.0,1980.0,,,Plywood,,,0.0,TA,TA,CBlock,Gd,,,,0.0,,,,,,,,,626.0,591.0,0.0,,0.0,0.0,,,3.0,1.0,,,,1.0,TA,Attchd,,RFn,,288.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,0.0,,,WD,,120000.0
246.0,20.0,RL,,,,,,,Inside,,NWAmes,Norm,Norm,1Fam,,,,1988.0,1988.0,Gable,CompShg,Wd Sdng,,,102.0,TA,TA,CBlock,Gd,TA,Av,,929.0,Unf,,,,GasA,,,SBrkr,,0.0,,1872.0,0.0,1.0,2.0,0.0,,,TA,6.0,Typ,1.0,TA,,1988.0,,,,,TA,Y,197.0,39.0,,,,,0.0,6.0,,WD,,241500.0
248.0,20.0,,,,,Reg,,AllPub,,,NAmes,Norm,,1Fam,,6.0,5.0,,1954.0,,CompShg,,,None,0.0,TA,TA,,TA,TA,,Unf,0.0,Unf,,1367.0,,GasA,Ex,Y,SBrkr,1375.0,0.0,0.0,1375.0,0.0,,1.0,,2.0,1.0,TA,,Typ,1.0,,Attchd,1954.0,Unf,2.0,451.0,,TA,Y,,30.0,0.0,0.0,0.0,,0.0,,2006.0,WD,,140000.0
252.0,,RM,44.0,4750.0,Pave,IR1,,AllPub,Inside,,Crawfor,,Norm,,,8.0,5.0,2006.0,2007.0,Hip,CompShg,VinylSd,,Stone,481.0,,TA,PConc,Gd,TA,Gd,GLQ,1573.0,,0.0,0.0,,GasA,,Y,,,0.0,0.0,,1.0,,2.0,0.0,2.0,,Gd,,Typ,,,Attchd,2006.0,Fin,2.0,538.0,,,Y,123.0,0.0,0.0,0.0,,,,12.0,2007.0,WD,Family,235000.0
,60.0,,,,Pave,,,AllPub,Inside,Gtl,Gilbert,Norm,,1Fam,2Story,,,,1999.0,Gable,,,VinylSd,,,Gd,TA,PConc,,TA,No,,0.0,Unf,0.0,975.0,975.0,GasA,Ex,,SBrkr,1005.0,,,2291.0,0.0,,,,4.0,,,8.0,,1.0,,BuiltIn,,,2.0,429.0,TA,,,192.0,0.0,0.0,0.0,0.0,0.0,0.0,,2006.0,WD,Normal,
,,RL,,8814.0,,,Lvl,AllPub,Inside,Gtl,CollgCr,,,1Fam,1Story,7.0,5.0,2006.0,2006.0,,,VinylSd,,,180.0,Gd,TA,PConc,Gd,,,GLQ,1334.0,,,,,,Ex,Y,,1604.0,0.0,0.0,1604.0,,0.0,,,,1.0,,8.0,,,,,,RFn,2.0,,TA,TA,Y,123.0,110.0,0.0,,0.0,0.0,0.0,3.0,,,Abnorml,
259.0,,,,,,,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,,7.0,,,2001.0,,,,VinylSd,,,,TA,PConc,Gd,TA,,GLQ,,,0.0,,963.0,,,Y,,963.0,829.0,,1792.0,0.0,0.0,,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2001.0,RFn,2.0,564.0,TA,,,0.0,96.0,0.0,245.0,0.0,0.0,,,,,,231500.0
261.0,,RL,120.0,,Pave,,,,Corner,Gtl,NAmes,,Norm,,,,5.0,1962.0,1962.0,Gable,,Wd Sdng,Wd Sdng,,399.0,,TA,CBlock,,TA,Gd,Rec,672.0,ALQ,,0.0,1362.0,GasA,TA,,SBrkr,1382.0,,0.0,1382.0,,,1.0,0.0,3.0,,TA,,Typ,,TA,Attchd,,Unf,,884.0,,,Y,0.0,0.0,252.0,0.0,0.0,0.0,,5.0,2009.0,WD,,
262.0,,,69.0,9588.0,Pave,,Lvl,AllPub,,Gtl,CollgCr,,Norm,,,8.0,5.0,2007.0,,Gable,CompShg,,,Stone,,Gd,TA,,Ex,TA,,Unf,0.0,Unf,,1482.0,1482.0,,,Y,,1482.0,,0.0,2574.0,0.0,0.0,2.0,1.0,3.0,,Ex,,Typ,,Gd,BuiltIn,,Fin,3.0,,TA,TA,,0.0,,0.0,0.0,,,0.0,11.0,,,Partial,
263.0,80.0,RL,88.0,,,IR1,,,,Gtl,,Norm,,1Fam,SLvl,6.0,7.0,1977.0,,,,,,BrkFace,46.0,,TA,CBlock,Gd,,,ALQ,506.0,Unf,0.0,0.0,506.0,GasA,,Y,,1212.0,,0.0,,,,1.0,,,1.0,TA,6.0,Typ,,TA,,1978.0,Unf,2.0,,,TA,Y,292.0,,0.0,0.0,0.0,,0.0,7.0,,WD,Normal,151000.0
266.0,20.0,RL,,12090.0,Pave,IR1,Lvl,,,,,Norm,,1Fam,1Story,6.0,6.0,1981.0,1981.0,Gable,CompShg,MetalSd,MetalSd,,210.0,TA,,CBlock,Gd,TA,No,,588.0,LwQ,228.0,,1422.0,,,,,1422.0,,,,0.0,0.0,2.0,,,1.0,Gd,,,1.0,TA,Attchd,,,,576.0,,,,276.0,,0.0,0.0,,0.0,,,,,Normal,175500.0
267.0,60.0,RL,70.0,,Pave,IR1,,,,Gtl,,Norm,,1Fam,2Story,6.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,None,,,TA,,Gd,,,GLQ,,Unf,,88.0,802.0,,Gd,Y,SBrkr,802.0,,,1511.0,1.0,0.0,2.0,,,,,,Typ,1.0,,Attchd,,Fin,2.0,,,TA,,95.0,75.0,0.0,0.0,0.0,,,6.0,2006.0,WD,,185000.0
268.0,,RL,,8400.0,Pave,Reg,,,Inside,Mod,,Norm,Norm,,,,,1939.0,,Gable,CompShg,,Wd Sdng,None,0.0,,TA,PConc,,TA,,,,Unf,0.0,,720.0,,Ex,,SBrkr,1052.0,,420.0,,0.0,,2.0,,,1.0,Gd,8.0,Typ,1.0,Gd,Detchd,,Unf,1.0,,TA,TA,Y,262.0,,0.0,,,0.0,0.0,,,,Normal,179500.0
269.0,30.0,RM,71.0,,,,Lvl,AllPub,Inside,,IDOTRR,,,,1Story,,,,1955.0,,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,,,No,ALQ,403.0,,,,740.0,GasA,Ex,,SBrkr,778.0,0.0,,778.0,,,,0.0,2.0,1.0,TA,,,,,Detchd,,Fin,,924.0,Ex,Ex,Y,,25.0,0.0,,0.0,,,,,,,120500.0
,60.0,FV,84.0,,,,,,,Gtl,Somerst,Norm,,1Fam,2Story,,,,2006.0,,CompShg,VinylSd,,None,0.0,Gd,TA,,,,,Unf,0.0,,0.0,,1095.0,GasA,,,SBrkr,,,,,0.0,0.0,,1.0,3.0,,Gd,8.0,,1.0,,Attchd,2006.0,,3.0,1053.0,TA,,,,51.0,,,0.0,0.0,0.0,8.0,2006.0,New,Partial,266000.0
272.0,20.0,RL,,39104.0,Pave,IR1,Low,AllPub,,Sev,,Norm,Norm,1Fam,,7.0,7.0,,2005.0,Flat,,Plywood,Plywood,,,TA,TA,,Gd,TA,Gd,,,GLQ,1063.0,96.0,1385.0,GasA,Ex,,,1363.0,0.0,,1363.0,1.0,,1.0,,,,TA,5.0,Mod,,TA,Attchd,,,,439.0,,TA,,,0.0,0.0,,0.0,0.0,0.0,,2008.0,WD,Normal,241500.0
273.0,60.0,RL,,11764.0,Pave,IR1,,,CulDSac,Gtl,NoRidge,,Norm,1Fam,,,7.0,1999.0,2007.0,Gable,CompShg,,VinylSd,BrkFace,,,,PConc,Gd,TA,No,GLQ,524.0,,0.0,628.0,1152.0,GasA,Ex,Y,,,,0.0,2270.0,0.0,0.0,2.0,,4.0,,,9.0,,1.0,Gd,Attchd,1999.0,,3.0,,TA,TA,Y,132.0,,,0.0,0.0,,0.0,4.0,,,Normal,290000.0
,,RL,,9600.0,Pave,Reg,Lvl,,Inside,,,Feedr,,1Fam,1Story,,6.0,1958.0,1988.0,,,Wd Sdng,,BrkCmn,183.0,TA,,CBlock,,TA,No,,620.0,LwQ,620.0,,,,Gd,,SBrkr,1632.0,,0.0,1632.0,1.0,,,,,1.0,TA,6.0,Min1,,,Attchd,1958.0,RFn,,,,TA,,,,0.0,0.0,0.0,0.0,0.0,,2009.0,WD,,
279.0,20.0,,,,,Reg,,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,,2007.0,Gable,CompShg,,CmentBd,BrkFace,315.0,,,PConc,Ex,,Gd,Unf,0.0,,0.0,2121.0,,,,Y,SBrkr,2121.0,0.0,0.0,2121.0,0.0,0.0,2.0,1.0,3.0,,Ex,8.0,Typ,1.0,Ex,,,Fin,,732.0,,,Y,124.0,98.0,,0.0,,,,,2007.0,New,Partial,415298.0
,,,83.0,10005.0,Pave,Reg,,,Inside,Gtl,ClearCr,Norm,Norm,1Fam,,,5.0,,1977.0,Hip,,Plywood,Plywood,BrkFace,299.0,TA,,,,TA,No,BLQ,392.0,,,768.0,,GasA,Ex,,SBrkr,,866.0,0.0,2022.0,0.0,,,,,1.0,TA,,Typ,1.0,TA,Attchd,,Fin,,505.0,TA,TA,Y,,117.0,0.0,0.0,0.0,0.0,0.0,,2008.0,,,192000.0
281.0,60.0,,82.0,11287.0,Pave,,Lvl,,Inside,,,,,1Fam,,7.0,,1989.0,1989.0,,CompShg,,,BrkFace,340.0,,TA,CBlock,Gd,TA,Av,,,Unf,,386.0,807.0,GasA,,,SBrkr,1175.0,807.0,,1982.0,0.0,,,1.0,,1.0,Gd,7.0,Typ,1.0,,,1989.0,Fin,,575.0,,TA,Y,,84.0,,196.0,0.0,0.0,0.0,,2007.0,WD,Normal,228500.0
283.0,120.0,RL,,,Pave,Reg,Lvl,,Inside,Gtl,,,Norm,,1Story,,,2007.0,,,CompShg,VinylSd,,,166.0,Gd,TA,PConc,Gd,,No,GLQ,,,0.0,410.0,,GasA,Ex,Y,SBrkr,1314.0,,,1314.0,1.0,0.0,,0.0,,,Gd,,,1.0,Gd,Attchd,,,2.0,626.0,,,,172.0,62.0,0.0,0.0,0.0,0.0,,,2009.0,,Normal,
284.0,20.0,,74.0,,,Reg,,AllPub,,,,Feedr,Norm,,1Story,8.0,5.0,2008.0,,Gable,,VinylSd,,Stone,,Gd,TA,PConc,,,No,,0.0,,0.0,1468.0,1468.0,,,,SBrkr,,,0.0,1468.0,,0.0,2.0,,3.0,,Gd,,Typ,1.0,Gd,Attchd,2008.0,Fin,3.0,,,,Y,,150.0,,0.0,0.0,0.0,0.0,12.0,2009.0,New,,244600.0
,50.0,RL,,,,,,,Inside,,,Norm,,1Fam,1.5Fin,6.0,7.0,1962.0,1981.0,Gable,CompShg,,Wd Sdng,None,,,,CBlock,,TA,No,Rec,600.0,Unf,0.0,,912.0,GasA,TA,Y,SBrkr,1085.0,,0.0,,0.0,,1.0,1.0,,1.0,Gd,7.0,,1.0,Gd,,,,,,TA,,Y,,0.0,,,128.0,,0.0,6.0,2006.0,WD,Normal,159000.0
,60.0,RL,,15611.0,,Reg,Lvl,AllPub,Inside,,CollgCr,Norm,,1Fam,2Story,8.0,5.0,,2006.0,,CompShg,VinylSd,,,0.0,Gd,,,Gd,TA,Av,,,,,,,,,,SBrkr,1079.0,,,1919.0,0.0,,,1.0,3.0,1.0,,8.0,Typ,,,Attchd,,,2.0,,,TA,Y,0.0,51.0,0.0,0.0,,,,,2006.0,New,Partial,233230.0
293.0,50.0,,60.0,11409.0,Pave,,Lvl,AllPub,Inside,,Edwards,Norm,Norm,,,,4.0,1949.0,2008.0,Gable,CompShg,Wd Sdng,,None,,TA,TA,CBlock,TA,TA,No,,,,0.0,476.0,768.0,GasA,,,SBrkr,,568.0,,1716.0,,,1.0,,3.0,1.0,,8.0,Min2,,Gd,Attchd,1949.0,Unf,,281.0,,,,0.0,0.0,0.0,,160.0,,0.0,1.0,2009.0,,,131000.0
,,,,9600.0,,Reg,Lvl,AllPub,Inside,,NAmes,,Norm,1Fam,1Story,,5.0,,1953.0,,,HdBoard,,Stone,238.0,TA,,CBlock,TA,,No,GLQ,,Unf,0.0,,,GasA,,,SBrkr,1644.0,,0.0,,1.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,,2.0,,Attchd,,,,418.0,,TA,Y,,0.0,,0.0,,0.0,,,2009.0,WD,Normal,
