Mean_Integrated,SD,EK,Skewness,Mean_DMSNR_Curve,SD_DMSNR_Curve,EK_DMSNR_Curve,Skewness_DMSNR_Curve,Class
,54.0357141,,-0.390890469,,11.85431946,12.52764655,206.6576728,
,54.46348538,0.144881295,,3.870401338,18.64558804,6.799185203,,0.0
107.65625,,0.13024531,-0.178036386,2.774247492,15.99615983,8.277562307,,0.0
,,0.411376891,,2.214046823,16.90904262,10.20057051,119.4367186,
130.0859375,50.7327599,0.192683492,,3.618729097,23.48104872,,,
125.734375,,-0.050429856,,6.153010033,30.23623542,,31.06072108,
100.4609375,36.89870051,0.357448521,,,,,195.8844842,0.0
131.671875,,0.09461836,,,10.1502789,,433.4752444,0.0
144.8984375,49.9660572,,-0.237821554,2.489966555,15.80003809,,,
,43.59047297,3.335372644,11.56383619,62.96655518,,0.948149318,,1.0
,45.87754378,,-0.02921839,0.537625418,8.564007813,24.68679329,,0.0
91.0,42.13612613,0.406781626,1.041257986,2.112876254,,10.23829714,,0.0
98.0,38.91497141,,1.480506319,4.463210702,23.00954763,,,
57.7265625,,2.831066402,11.38055769,29.98327759,,2.015494316,,1.0
114.0703125,53.08324588,0.273841287,,2.37541806,,,,0.0
,,,-0.109041705,1.932274247,12.44128398,,174.4292189,0.0
,51.68668521,0.25217906,,,,8.648204386,96.78389871,0.0
,48.01211395,-0.153797712,,3.188963211,18.43467392,8.234866703,,
82.21875,,1.63917658,,14.29598662,,3.583205806,,1.0
,42.30157898,2.722891102,7.997387909,51.67307692,73.10242261,,,
72.1875,,,1.868594118,51.72408027,,1.173436443,-0.14022268,
,51.66230634,0.427832653,-0.209977956,,13.07968188,,180.7040667,
,53.1022326,,-0.290655166,,25.42893375,,44.13469515,0.0
,,0.362029901,-0.095540225,,17.35423409,,73.80277071,0.0
,,0.410245017,0.022225557,,,8.034997045,73.0952525,0.0
,50.80523472,,-0.02709776,2.380434783,15.01286801,8.716041138,,
110.09375,45.88495081,,0.542145113,2.705685619,,,98.02389011,
88.96875,,,1.834706305,,71.08033839,1.447495762,0.695168966,
123.171875,46.18324733,0.11926277,0.526146123,0.988294314,,14.76318729,261.5906109,
111.9453125,55.28990479,0.247109185,,,,6.014177079,,0.0
128.7890625,53.03722931,-0.041039323,,2.022575251,13.70448961,,,0.0
,43.7523409,0.658138848,,1.754180602,14.986218,,,0.0
120.109375,59.08550932,,,12.54682274,48.33945239,,13.39324059,
,55.5860797,0.042034055,,2.946488294,17.35153399,,,0.0
53.0234375,39.59274414,,8.870819374,9.274247492,,,24.12806091,
,,-0.016499516,,2.865384615,,8.500666262,75.8727589,0.0
113.0859375,46.1161962,0.277291671,,3.185618729,17.63008964,,,
127.9296875,,,0.058934664,1.847826087,,,194.1600125,0.0
111.046875,,,0.153342072,2.189799331,13.82087739,,143.4667232,0.0
106.4453125,43.94702219,,0.196414283,,,,8.908874736,0.0
52.09375,41.44205999,2.754759447,,,32.4283491,,24.79350313,
107.2421875,,,0.742031712,1.921404682,,,121.0381792,0.0
104.609375,54.8247541,0.572020746,,3.274247492,20.20426722,8.384973217,,0.0
85.5234375,36.69404006,,,1.95735786,,10.4034065,114.392908,
118.078125,,0.157460214,,,16.97921267,7.297335564,,0.0
98.40625,51.29075171,0.421885323,-0.158078573,3.683946488,23.99659486,,57.7714801,0.0
23.4375,,,29.27567544,41.97491639,,1.484328018,1.424919181,1.0
85.671875,46.69868664,1.084527824,,,82.2437351,,-1.401876872,
,51.04274918,0.469222979,,,26.51133138,4.851032223,29.19013613,
,46.92021712,-0.007732414,-0.031173733,,21.86318008,,,0.0
122.375,46.43308357,,0.205228301,,,1.76230916,1.141399991,
114.7109375,48.55701422,,,,16.91320987,7.397349607,,0.0
102.2578125,49.71877885,,-0.079812152,,12.44914657,11.62145497,,0.0
,52.75195714,0.110965928,-0.369773614,0.964046823,9.924525128,17.86767543,397.3663127,0.0
,58.66350015,-0.245850757,,,37.91938399,3.614757268,12.83132104,
,47.19202625,0.01441657,,2.484949833,21.16965885,,,0.0
,54.29862126,-0.067812732,,1.445652174,13.33293341,12.41308916,,
121.6640625,,0.014271472,-0.608809145,4.677257525,,6.60476927,,
143.8046875,55.02571254,-0.159750998,,,11.65569722,,209.675879,0.0
125.859375,54.82952763,-0.135011693,,,22.12749134,,,0.0
5.8125,30.63131312,,,,47.63991978,,0.127258449,1.0
,39.3720702,0.833645143,,3.239966555,19.69767591,7.154049985,,0.0
86.3671875,36.47941866,0.851337465,,,,6.22544446,40.66561421,
115.90625,,0.187363766,0.220269715,,16.97970475,9.512103858,101.1695822,0.0
,,0.575515065,1.289618241,,25.44187687,6.190213202,,0.0
132.25,,0.180679801,,0.859531773,,19.13247759,,0.0
121.7734375,54.59255542,0.294899203,-0.549917842,,,3.440841179,10.90820184,0.0
123.625,,,,,22.37246236,6.604080297,50.68142875,0.0
31.796875,34.8057914,,,38.00501672,62.44372697,1.843819367,2.581170151,
,57.55270969,,-0.465566375,,22.59906094,,48.91800744,0.0
,48.17449198,0.047488404,0.090359562,,13.89204168,,138.923199,0.0
109.203125,,0.331835271,,1.494147157,,12.40858592,210.1418619,
,,-0.034938031,-0.181300815,5.601170569,27.07404622,5.693400845,34.97490407,
132.296875,,-0.061453149,-0.124206626,,24.95129251,6.503819816,,
,53.05163132,0.001793217,-0.418277969,,66.21321549,2.277558858,,
92.125,,,0.872240422,,17.77704449,9.590389521,97.13757308,
125.171875,,0.030517331,,5.502508361,,5.161635697,29.79512519,
127.0234375,48.91198486,,0.055977322,,17.33609909,,,0.0
119.2734375,,0.004816912,-0.101652875,1.735785953,,10.62889956,,0.0
99.3125,,0.566897751,,4.806856187,25.32105526,5.889480635,,
,50.18963976,,-0.096879205,5.028428094,,6.500586008,,0.0
110.53125,42.92506871,,,2.035117057,,10.46049638,,0.0
,50.56216925,,-0.038751509,2.477424749,,8.852441226,96.57277049,
99.6796875,,,,1.122909699,13.2659613,14.63887417,,0.0
,,0.257344525,,,25.48427899,6.204324895,39.4465134,0.0
,49.77042755,0.256076431,-0.084846994,1.599498328,,12.27851491,,
,39.73214685,,1.882184426,2.02090301,12.65249712,10.99285842,166.7599501,
,31.36148862,3.634014344,18.55715856,,86.66999636,0.491667511,,
105.5078125,,0.231763463,0.018627137,1.83277592,,,,0.0
86.6953125,39.37114239,,1.305062823,,,,115.6962478,0.0
,,3.98302081,17.22746074,,71.02359959,1.225225465,0.487256339,
120.03125,,,-0.361874096,,,7.026262799,58.5223561,0.0
14.234375,28.93405335,6.552998011,,158.0543478,,,-0.927000914,1.0
89.6796875,,0.580246715,,,17.4819699,,64.85596091,0.0
147.3828125,53.20216764,,,2.321070234,,9.710144228,116.147369,
,37.61757285,,1.51997248,3.523411371,,,55.14196156,0.0
,,0.136548377,0.062284017,1.798494983,18.1396118,,118.8286016,
103.1328125,42.27668741,0.372969836,0.827333462,,12.73346907,,,0.0
,50.14598744,,,3.101170569,17.93221066,8.362797841,,0.0
110.7890625,51.93124245,0.1791768,-0.494975109,1.272575251,13.44396087,,203.9807519,
129.1796875,,-0.051826308,0.025471866,,13.2542733,10.67892539,,
93.203125,39.42365236,,1.659607875,1.671404682,,,163.4059665,0.0
126.4921875,,-0.137655493,-0.351905966,,59.52218141,,,0.0
,,-0.400622044,0.45719886,,15.71996073,,137.8610392,0.0
125.7421875,50.87749473,0.134407365,,,18.40811842,,,0.0
128.1171875,,-0.07155776,,4.513377926,,6.732853511,52.82077016,
,,0.632129352,1.083580349,,13.73137161,12.52537299,,0.0
,,0.268410223,-0.169219124,1.72993311,17.0579812,,,0.0
,46.92504555,,0.014146761,1.411371237,15.28994044,11.5764651,,
117.1875,50.05446253,,,2.205685619,15.25380048,10.52590423,,
104.2265625,45.45296588,,,,12.38613286,11.26682399,177.8756946,
,51.89260749,0.386717797,0.032412194,1.678093645,,,204.9312164,1.0
,52.1633903,-0.017061472,,3.733277592,22.01310638,7.145845867,,
87.03125,,,1.285554079,3.547658863,,6.915202039,,0.0
,,0.10692673,0.28489734,3.169732441,,,99.113848,0.0
,50.27519908,0.291185528,,3.97826087,,6.7424379,,0.0
,54.80807188,0.298002025,,,11.50429758,13.15347213,,0.0
99.59375,,,2.796015677,,,19.49492811,449.2208646,0.0
,,,0.716956389,,17.91220398,8.396767066,86.08231901,0.0
,51.11747765,0.111285201,-0.311459557,,68.31317158,1.648106953,,
96.9140625,,,2.389576242,1.100334448,10.49366587,15.69894596,,
38.6015625,,4.454485184,24.83556835,74.60535117,,,,1.0
103.40625,52.14499579,0.314082153,,,,11.61633746,152.9547184,0.0
130.40625,,,,5.086956522,27.14689627,6.109137549,38.93679642,
133.96875,60.88589963,,,,13.78455339,12.27173949,171.7563574,
118.1640625,48.73457726,-0.055118786,,,,,0.082586981,0.0
118.140625,52.93329151,0.300602702,,14.41889632,49.91560715,3.357506613,,
110.75,,0.276673145,0.018174548,,29.10964506,,,0.0
,44.28300047,,,8.097826087,34.8199088,4.590969311,21.02151138,0.0
85.3359375,34.25918612,,,7.890468227,41.41468495,5.072793835,,
,,0.773279792,,2.22993311,18.07656904,9.441234501,96.48980146,
129.2109375,,,-0.229723813,1.860367893,14.81174174,10.72950087,,0.0
100.4921875,,,0.248548967,,14.49226599,8.740900002,103.7965809,
84.515625,37.59362986,,,0.782608696,,20.11208291,505.7819841,
100.34375,,0.302970022,,1.003344482,12.57446005,,263.974036,
,,,-0.169812357,,28.69174118,5.676588354,33.47001918,0.0
128.875,,,-0.036577905,1.52090301,17.21049296,,,0.0
112.1484375,38.97196305,-0.017768148,1.332388709,3.025919732,,,,
18.921875,31.97499252,6.332913188,,97.12541806,55.83389714,,,1.0
,44.81349153,,0.492070114,,11.31180242,,301.9755875,0.0
,,-0.085549253,,,19.43837056,8.403919907,79.15170554,0.0
118.3046875,,,-0.298994007,1.190635452,11.36982949,,240.7802579,
102.9140625,,0.5659255,1.715150587,1.322742475,13.82993401,,,0.0
135.9140625,59.19895313,,,,58.97863254,3.304509249,,0.0
95.484375,39.50632552,,,7.244147157,,5.030901897,25.30380968,
,48.85229089,0.278033015,,4.222408027,,5.833976863,39.55598706,0.0
118.3984375,48.93336347,0.159441084,0.041928293,,,,,0.0
82.9375,,,1.808257825,1.484949833,12.52705197,,208.6461952,0.0
,54.2523041,-0.075650403,,,23.23260828,,52.98990323,0.0
122.75,52.34844195,,,1.258361204,,15.71989392,295.3959149,0.0
90.0546875,39.21879902,0.495529161,1.560177138,,31.30677368,5.760134736,33.46156329,0.0
84.453125,36.35241124,0.842707772,2.635485528,2.835284281,20.37217574,7.792017452,64.87825614,0.0
91.9296875,41.04783482,0.556661521,1.491052481,,,,76.08057257,
,29.86770554,5.976705461,,,63.74260797,1.370528004,1.24061254,
,,,0.529107069,5.77006689,29.58361779,5.440727863,29.83522186,
,,,-0.331804504,2.87458194,16.11105863,8.214414885,86.65019962,
121.9921875,,-0.023464609,0.395516983,,25.22440469,,,0.0
122.1328125,47.67195374,0.118407851,-0.289413241,2.20735786,,,,
,,0.15247457,-0.13310839,,19.45539546,,52.44846068,0.0
,47.06739682,,0.449794713,,19.94067386,8.665880567,86.4124481,
83.609375,40.79430766,1.365320986,3.948257889,7.52173913,,,24.19595567,1.0
,43.77769701,0.473710117,,2.810200669,,8.962917946,,0.0
145.890625,46.32278637,,0.27545076,1.198160535,10.13223753,16.11271855,348.5035766,0.0
,,0.611719041,0.575856529,,19.98185348,,64.06138798,0.0
131.515625,,-0.06461446,-1.287415504,53.07943144,,0.808518494,,0.0
120.2109375,,0.159222202,,,13.62192054,,133.6123977,0.0
164.6328125,46.46199238,-0.442894526,0.181034655,,,3.695722145,,
114.4140625,38.39240797,0.085535315,,,,10.25645662,127.5963215,
,38.59127965,,,,20.66504859,10.17151294,107.3612033,0.0
100.6484375,34.79057654,0.613326184,,,,7.730307834,60.32718532,
,,0.223546506,-0.445700783,2.600334448,20.62377917,,89.41515726,
,43.91856964,,1.392000315,2.066053512,,10.426202,158.7573766,
,45.22916299,,,2.112876254,,9.902175493,125.5465241,0.0
,,,0.208858483,2.126254181,12.70365653,10.34733797,,0.0
126.2109375,51.38315816,-0.088436589,-0.285594175,7.358695652,,4.564068178,20.66776265,0.0
94.5546875,,0.749401537,1.203803939,2.193979933,13.22069539,10.16762964,,0.0
,44.70552453,0.303905716,0.176053142,,,,83.36691882,0.0
,,0.935572984,,3.132943144,19.04461102,,73.35558317,0.0
96.984375,47.15781092,,0.548897636,7.774247492,33.21802719,,19.97499853,
,37.86736722,0.215847905,1.115055272,2.18645485,,9.896014969,,
,,0.24101712,,1.244983278,,13.51871228,205.5688545,0.0
,50.48597568,,,3.025919732,17.16709627,,69.84581868,0.0
,36.18161653,,,6.464046823,,5.341458525,28.20482174,0.0
,,0.322265858,,1.976588629,,10.05674328,114.832032,0.0
93.375,37.212859,0.524190016,,,18.68263668,,,0.0
,42.66489653,,0.113464265,3.438963211,,7.822497587,,0.0
,42.63523907,,,1.081939799,12.04277389,13.63561673,218.9131342,
111.4921875,,0.377453623,0.147892155,4.421404682,,6.599487909,,
,,-0.068485465,-0.130956589,1.497491639,,,199.3373758,0.0
,41.70752131,0.481346849,,6.112876254,,,31.25637134,0.0
,47.42870626,-0.128890924,,1.898829431,13.77569834,,136.9283809,
,43.09688211,0.073892382,,1.440635452,14.28884967,,,0.0
81.9296875,34.51770008,,,3.349498328,20.12947035,,79.76471417,0.0
130.4921875,,,-0.391542414,,98.44706341,,-1.861191915,0.0
,39.13525412,1.575813416,4.686156925,,28.02717546,,,1.0
114.7109375,48.17889066,0.31432021,0.582672266,,,14.01177698,,
109.4296875,,,0.788658448,,,8.029407947,69.55184577,0.0
,44.2386598,0.162767352,0.523188482,,14.39876823,8.859535594,,
,41.71663077,,0.583727951,,,6.82921268,59.58230883,0.0
143.71875,49.02724649,-0.201419056,0.047926706,,,11.26837531,,
,,-0.345502814,-0.07766262,4.855351171,,,41.72201591,0.0
115.8125,,,,2.887123746,18.62685338,8.599309746,84.45184536,0.0
96.5703125,38.42945721,,,,,23.79325475,640.206723,0.0
123.9140625,49.30628563,,,14.98327759,,,10.30921312,0.0
,45.53342694,0.241053395,0.252976508,4.367892977,27.2744954,,,
87.8828125,42.8468605,,,7.419732441,33.1543882,,25.7188217,
,41.69603709,,1.126564786,,32.71782293,5.357518634,,1.0
98.7421875,,,0.889844035,2.693979933,,,77.79632194,0.0
107.5546875,,,0.799653036,1.981605351,,,134.473229,0.0
101.640625,43.89239939,,0.811145253,1.642140468,13.21398482,,,
,50.20658251,-0.108350067,-0.208119926,,12.66630867,,,0.0
103.078125,,0.295306132,,4.193143813,,,50.29477974,0.0
,68.44832918,0.216978244,,12.07274247,,3.812765525,,0.0
,51.94791327,0.170816816,,1.697324415,,,211.8492896,0.0
134.296875,,-0.097188332,0.606995075,4.674749164,,,,0.0
,49.60659441,,,,17.04499342,8.928756279,93.53261581,0.0
121.6328125,,,0.109765059,2.20735786,16.64880642,,,0.0
100.3515625,48.51781082,0.18234733,-0.036000982,,,,176.4715535,
123.1171875,51.91619164,,,22.41137124,55.86358808,,,0.0
,42.19536964,,,1.913043478,15.77355849,,105.3803066,0.0
114.859375,41.4526715,,0.591629051,,16.02431926,9.18324238,,
116.1015625,54.17114659,,,6.313545151,,5.437740714,,0.0
,,,-0.106734659,1.251672241,10.83245953,14.48326006,279.3864621,
,40.97066807,0.453615859,1.472944353,,21.80703878,,,0.0
114.75,,0.14327441,,,18.1001129,8.056071858,,0.0
69.53125,,0.872096983,2.749048024,,20.33678758,10.20563253,109.4594088,0.0
,,,-0.007626656,1.93729097,12.51027326,,164.3786961,0.0
127.765625,43.12073971,,0.46904195,,,8.096978282,76.59894947,
110.2890625,47.38706185,-0.008844122,,,11.6531769,12.96003202,,
114.859375,,0.011959388,0.167245928,,18.45359884,8.741487851,,
,,-0.022557584,0.333709395,1.658862876,16.69369977,12.09101439,,
104.3125,38.38492339,,,,14.26826202,,217.2045461,0.0
94.3203125,45.05377578,0.44189709,,2.218227425,,,92.55756261,
82.53125,,,3.934068867,,34.38197375,,30.96937876,1.0
114.4765625,,,,1.14632107,,14.30264498,266.4718966,0.0
107.9609375,,,1.346449172,2.242474916,14.96544745,9.613356653,113.9969631,0.0
119.2421875,43.48378758,,,2.419732441,,9.265579322,129.729006,
,53.35655819,-0.27644866,-0.407020074,53.85953177,,1.111853981,-0.182218639,
147.2890625,,,0.046161536,,41.19115538,3.949408484,,0.0
,,,-0.217733155,80.69147157,93.38248545,0.320600644,,0.0
117.9765625,50.13161815,0.011278921,-0.045344463,,11.52192407,15.86199468,282.6389693,
,53.90239966,0.201161383,-0.024788844,,13.38173065,,,0.0
82.6875,,0.965973706,,1.252508361,,13.21024259,186.0701973,
,,1.403836161,5.352269655,2.086120401,18.42289658,9.510244416,,
129.8984375,50.70253936,,,5.720735786,30.6950249,,,0.0
,40.35640777,0.762235361,,1.810200669,15.06546238,,,0.0
119.734375,,0.428471223,-0.179211959,2.487458194,,8.996669937,89.39036597,
,51.91448928,,,2.050167224,14.92296243,9.799814761,116.5818927,0.0
,,-0.152506274,0.217665813,,14.92245242,9.190829784,,0.0
103.765625,39.56866744,,,1.064381271,13.22275209,,,0.0
,,-0.169699796,-0.363374851,3.024247492,,,89.97264971,0.0
119.6796875,,0.177270559,,1.702341137,,10.91346844,,0.0
109.3515625,42.42743619,0.493768649,,0.717391304,11.33867793,,,
,48.38771635,,-0.362260326,0.352842809,,27.38505292,804.4827063,
,49.58627415,,0.114693804,6.359531773,,,25.81324802,0.0
,48.9459547,0.266431184,,2.89632107,,,88.4057591,0.0
,,0.119668227,,,15.57722646,12.19897197,163.5490188,0.0
123.21875,,,,6.29264214,29.79110066,5.41689496,,0.0
84.515625,,1.108953491,3.364441065,,,2.882236481,,1.0
,,,0.515108592,2.549331104,15.82745829,,107.1822244,0.0
103.9921875,52.333142,0.410813935,-0.220965368,3.06270903,19.98545242,,72.50942812,
82.9609375,,,2.795152228,1.473244147,12.45467179,12.23927826,,
90.484375,39.6644095,,1.557527037,2.097826087,,,,0.0
,38.74410237,,0.902368034,,13.8672382,12.7849984,192.8037989,
,46.58204288,0.197928015,0.008835962,2.244147157,13.82090139,9.474991993,,
125.2109375,,,,1.147993311,,14.06879728,228.1315536,0.0
,35.63108501,,3.3318637,3.505016722,,6.877126304,57.21234667,0.0
109.8984375,48.29723074,0.20294068,-0.253555609,,,,64.99099867,0.0
115.46875,50.83535579,,-0.297782152,,20.75411451,,,0.0
111.9140625,,0.32342013,,2.662207358,20.37605347,,,0.0
122.28125,,-0.035343872,,2.947324415,,,70.03126777,0.0
104.3984375,,,-0.33969223,1.123745819,15.16077951,14.89332465,,
,37.13951408,5.130151475,,70.02424749,75.51020605,,-0.697271866,
108.265625,,0.58196655,,2.262541806,14.26022962,9.836366472,127.8889025,
,,0.199199572,-0.916841484,,27.08359888,5.44740916,32.26535137,
100.65625,37.60411328,0.512265504,1.422392546,2.036789298,,,,0.0
95.359375,,0.768040015,2.853824096,,20.04763402,8.750297212,79.97112233,0.0
107.84375,45.01031783,,,,,25.06294266,693.7817849,0.0
148.3828125,52.47218327,,-0.572112984,173.0183946,,-1.174440089,-0.204996101,0.0
,50.23343701,0.160688061,,2.177257525,14.3011805,10.25071805,134.2104804,
,47.99007504,0.239797774,,1.391304348,12.56524343,12.20138072,185.0718584,0.0
,44.34580631,0.078323438,0.499365329,,14.86981183,11.45662268,148.072945,
112.0703125,50.6373725,,,,15.63529901,8.417976609,,0.0
113.2890625,,,-0.807788259,,24.81123735,6.624811467,48.46934322,
103.703125,49.09387681,,-0.149951872,,,13.55265564,231.4907706,0.0
117.71875,47.7272422,0.289719843,,,75.62075551,,,0.0
,38.80122307,,1.205498844,1.484113712,,14.28559813,290.4150724,
,50.10547469,0.078136778,,,16.27751645,9.692838909,,0.0
103.4609375,45.11476725,0.354760816,,,,7.66938951,62.94014307,
,44.60326346,0.381444456,0.489801644,13.20986622,,,,0.0
,,0.439595749,0.425849192,2.381270903,18.00232567,,89.61669368,
,41.7272807,-0.471060078,0.465541094,2.647157191,,9.467549366,116.8135176,0.0
,,-0.195214416,-0.562765399,,,7.107410695,55.04564925,0.0
,,0.299075552,,,22.75722893,8.301567337,74.1890787,0.0
100.046875,,0.50630757,,1.298494983,,13.4153862,228.8219735,0.0
100.5625,,0.218880221,,,20.51467782,,69.16399311,0.0
,50.2929061,,,,18.5209115,9.295656917,91.35766722,0.0
93.8515625,,0.751820716,1.491719799,2.37458194,17.12432864,,,
,,-0.194649306,0.490959973,,20.54239837,9.091147614,,0.0
,39.36998976,,1.01499677,3.524247492,,,73.70685509,0.0
,46.47624601,0.238329702,,,,10.60837206,138.5407963,0.0
122.03125,,-0.123625206,,,27.77449032,6.003831918,,0.0
,41.0769326,,7.79448798,7.407190635,,,25.64543499,1.0
,,,0.135104052,1.626254181,11.50236037,13.15097066,,0.0
75.09375,39.7215774,,2.123643591,,13.77707744,,144.2802082,0.0
80.1484375,,0.632101998,2.408713702,,,8.965977545,87.67688646,
136.0703125,,,-0.022722918,2.120401338,18.16495077,9.549112303,96.40401958,0.0
134.8046875,,0.009114681,,4.526755853,21.52547965,,50.3611617,
,39.9607229,,1.329552086,1.403010033,16.01315693,12.58425723,,
118.3125,56.67295844,,,,18.67993593,9.821232886,102.3440265,0.0
111.15625,,0.28296161,,,33.37839684,,25.39174853,0.0
118.53125,,0.084105794,,,18.55261307,9.14320766,,0.0
133.6484375,44.7783761,,,,,8.474286165,98.43245804,0.0
125.2421875,,-0.082234647,-0.152250617,,,,256.5369954,0.0
99.75,44.25335439,0.420608258,0.381492645,26.55100334,,,3.52651408,
136.0546875,41.24115598,,,,17.63582833,7.333401851,,0.0
,50.79938859,-0.041619903,,52.09448161,85.53011128,,-0.868196988,
,,-0.132705822,0.979637093,5.610367893,30.14649893,,36.41273571,0.0
,,-0.153841401,-0.09868888,,17.85385606,8.215095214,,0.0
125.8125,55.41938825,0.11932642,,,,,231.3111798,0.0
127.71875,,-0.021698547,-0.022252825,18.71237458,,2.773775913,,
107.5703125,53.20430604,0.444993185,,1.887959866,15.93698362,,117.4677917,0.0
,45.23839779,0.47752769,,2.994147157,,,74.62646573,0.0
,56.18035999,,,2.122073579,14.33830899,9.626289969,121.7744516,
,40.42605132,,,2.821906355,18.7657418,8.098119983,,0.0
114.4765625,44.47716494,,0.250185114,,29.42555157,6.07575629,,
132.7734375,52.39546361,,-0.48729478,,,,76.11954729,0.0
85.765625,,0.854319818,2.047680469,,,6.240095083,,0.0
,49.5284792,-0.080180185,-0.273287932,,,7.659897326,62.98131354,
,,0.488908884,,2.681438127,,8.65037758,86.84799226,0.0
,,0.035459322,1.657987987,1.676421405,14.30700693,11.15404346,146.7205606,0.0
110.2265625,42.71896074,,,,,10.67370172,126.2683915,0.0
,40.45134761,0.314458878,0.886810107,,13.0465635,13.48958878,,
,35.27274363,0.58822372,,1.823578595,,11.2508104,160.8637679,0.0
132.7265625,,,,1.397993311,,13.14093832,199.4228859,0.0
137.296875,,-0.118764609,,7.238294314,33.05947673,5.051736565,,
,51.86132573,,,1.727424749,13.04722386,,162.0751265,0.0
,42.10343984,,0.851416616,33.05434783,,1.774627717,1.602594496,
,70.12623201,-0.377490452,-0.979550942,,60.15217601,,2.253241121,
89.5234375,35.54002252,0.747153181,2.845150884,2.255852843,,,,
,52.37063675,,-0.249317189,4.443979933,23.59027432,6.223380508,,0.0
143.0625,,-0.072039343,,,19.57252179,9.047343189,,0.0
,53.56880284,0.039595926,-0.518205702,2.27173913,,9.375591702,,
108.84375,,,0.426008461,1.120401338,,,208.9176457,0.0
,43.41318733,,,1.933946488,,10.54114659,131.7601165,0.0
,45.81519046,-0.272227138,,4.847826087,,5.817981123,,0.0
101.546875,,0.275725245,,1.525919732,14.50095708,,,0.0
109.4765625,43.15487459,0.345333717,0.764220114,,,13.08633982,,
,,0.378354942,,,21.71578854,7.452693828,62.97696815,0.0
,,0.055127286,-0.177912334,,17.04448212,7.654204551,73.68231602,
122.015625,,,1.032128433,,20.09064028,,62.33320736,0.0
,44.00884297,0.476505766,0.669207926,,,7.738902771,66.64469391,
98.5078125,56.73361494,0.501886843,,,,2.6533217,5.555894638,
,,1.016458767,,5.910535117,30.445074,,32.08310155,0.0
,35.87245387,0.255631359,,0.385451505,9.471101392,24.80000616,,
131.921875,48.3285645,0.169655522,0.071302501,,26.61920093,6.530845402,,
126.421875,46.52143481,,-0.090320246,1.954013378,14.63075261,,,
118.984375,,0.173310239,-1.501641463,,,17.94152657,,0.0
67.7109375,,,6.507033765,,,4.231965471,17.19117815,1.0
,,0.203492709,0.047536214,2.589464883,,8.978385465,83.07662081,
125.25,49.09366049,,-0.330402448,1.823578595,,,165.5076856,
105.703125,,,1.192540035,2.515886288,,,81.16188219,0.0
77.28125,,0.96942864,,1.799331104,14.54659908,,127.8495821,0.0
103.4921875,45.93660647,,0.048365099,3.404682274,,,59.02149914,
,,0.155460743,0.103703934,2.630434783,14.52292192,,,0.0
117.296875,45.02470839,-0.137827106,0.087790402,3.698996656,,6.481212068,,0.0
,,0.452041898,0.126917305,2.831939799,19.12927374,7.432878605,,0.0
,36.83863325,0.702231884,,,,8.574218055,84.52488334,0.0
124.5,,0.027262985,-0.265988931,,,4.087419462,,0.0
,51.72262483,,,9.016722408,43.2316393,,19.25738523,0.0
,40.40251276,0.238312828,,,,6.09131989,35.1800352,0.0
115.8125,,,0.221470946,,,7.612284288,63.39672374,0.0
171.28125,55.52616747,-1.669032278,2.047169243,,,-0.856034162,-0.521490758,
92.828125,38.19381277,,1.561033631,,23.57656937,6.604373801,,0.0
,,,1.975477132,4.475752508,26.25209494,6.536005973,,0.0
,,0.373986683,,75.39548495,86.49297696,,-1.661646287,0.0
101.1796875,50.39150375,,,,19.96216141,,83.61884022,0.0
,50.27499512,,,,12.96847853,12.12466367,183.295974,0.0
,,,0.413936776,1.746655518,,11.30482065,162.8930733,0.0
108.9296875,58.95101033,,,21.83361204,58.32100284,,4.154697959,0.0
,45.65482491,-0.285938738,0.162233995,,19.49052382,,92.70882657,0.0
,,0.104102819,0.050203328,,11.93970995,,240.4465061,0.0
128.5703125,50.16000704,0.058190897,,,10.43778015,14.55837738,,
,54.0335702,0.562282694,0.048461031,,18.64556391,,,0.0
111.15625,,0.106865405,,2.689799331,16.06862154,9.381594397,,
75.953125,,,4.684747694,21.49665552,55.045261,,4.292564197,1.0
,,-0.181472206,-0.376689839,13.39799331,44.05737513,,9.314992139,
,47.96352781,,,3.47826087,20.60900611,6.546977216,47.3084805,
,,0.734606908,,,12.46830219,11.86918524,184.4690652,0.0
119.9296875,,0.129102533,,,,21.01681985,537.6487932,0.0
,47.81943309,-0.004829997,-0.455502799,0.860367893,10.41126229,,356.2194682,
108.1640625,53.26977,0.2927454,-0.312881183,,16.36169949,9.372394245,102.4370496,
109.421875,48.97107076,,,,,12.21562225,162.7341331,0.0
102.65625,39.31253726,,1.46064753,,13.62930298,,131.0589314,0.0
101.703125,43.90247704,,0.283719729,,,5.609646849,33.41528716,0.0
119.1875,43.56348636,0.365081209,,,13.11717312,,153.8082551,0.0
125.6484375,55.50557261,-0.017358015,-0.641545522,,,,,0.0
95.390625,38.38359724,,,,27.69674558,,47.10114219,0.0
88.4375,35.30420257,0.587264944,,2.371237458,13.83004734,,,
99.265625,37.12594367,,,,66.39636541,2.015641321,,1.0
,55.49433389,-0.018928707,-0.426477093,1.567725753,13.15343954,,,
105.4921875,,0.154180228,0.408116602,,,,95.20094581,0.0
113.4609375,49.29897665,0.328028914,-0.044352594,,,4.821927585,,
95.6328125,37.31158313,,,,16.90561752,,105.4808905,0.0
,59.56407344,,,206.5292642,38.76869466,-2.636857381,,0.0
